,,,,,,,
Year,Source,Product Name,Country Name,Volume (kg),Value (USD),Calculated Duty (USD),Edible code
2013,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"43,094","356,116",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"3,811","23,101",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"21,707","77,865",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"238,237","2,679,862",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"817,683","5,231,160",0,E
2013,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"1,105,337","4,193,178",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"15,745","123,502",0,E
2011,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"1,361","10,800",0,E
2012,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"308,031","2,060,672",0,E
2012,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"34,350","418,605",0,E
2012,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"72,717","621,208",0,E
2011,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"18,774","138,486",0,E
2012,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,272,"3,645",0,E
2012,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,406,"5,359",0,E
2012,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"9,900","209,800",0,E
2011,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"14,275","177,073",0,E
2011,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"609,442","4,822,847",0,E
2011,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"382,103","2,569,654",0,E
2011,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,NORWAY,"21,555","47,520",0,E
2011,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,110","13,793",0,E
2012,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"3,148","30,346",0,E
2012,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"3,152","36,867",0,E
2012,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"2,239","16,271",0,E
2012,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"1,161","10,982",0,E
2013,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,960,"19,747",0,E
2013,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,90,"2,380",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"14,047","81,407",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"546,053","1,712,049",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"12,663","73,918",0,E
2015,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"1,531","9,761",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"86,615","851,094",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"5,556","30,582",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"81,500","624,536",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,999,"11,880",0,E
2016,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"124,524","1,811,514",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,188,"2,381",0,E
2016,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"1,886,841","16,914,186",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"7,000","92,000",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,714,"10,681",0,E
2016,IMP,GROUNDFISH COD NSPF DRIED,ICELAND,"27,770","199,229",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,785,"10,237",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"102,444","864,578",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"13,260","141,525",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"26,055","108,524",0,E
2016,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"170,559","908,094",0,E
2014,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"29,768","270,000",0,E
2014,IMP,GROUNDFISH COD NSPF SALTED MOISTURE CONTENT > 50%,ICELAND,"2,275","16,894",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"3,259","25,915",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"8,200","80,080",0,E
2016,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,907,"5,721",0,E
2015,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,393,"2,160",0,E
2015,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"5,743","49,354",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,703,"9,910",0,E
2015,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,159,"2,205",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"90,822","336,042",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,181,"2,140",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"3,220","29,935",0,E
2016,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,554,"7,950",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"4,072","39,772",0,E
2016,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"8,328","68,850",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,168,"2,614",0,E
2016,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"59,390","534,512",0,E
2016,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"4,589","86,100",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"1,800","37,900",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"2,814","36,500",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"2,368","16,825",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"16,368","86,034",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"1,972,913","18,400,343",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"8,204","55,593",0,E
2017,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,717,"8,417",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"5,408","56,737",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"35,978","368,246",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"25,596","264,458",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"3,860","51,159",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,"5,849","68,517",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,609,"4,575",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,723,"8,938",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"13,699","107,894",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"2,563","27,329",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,956,"9,533",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"2,161,798","21,414,186",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"192,804","858,431",0,E
2018,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"5,752,034","22,822,228",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"11,478","164,933",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"237,421","3,396,677",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"171,167","2,051,104",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"38,704","586,071",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"36,028","513,919",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"8,671","112,345",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"2,749","27,450",0,E
2018,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"1,904","13,919",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"9,484","60,077",0,E
2018,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"1,239","13,051",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"11,041","159,324",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"5,690","55,765",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"33,503","284,145",0,E
2018,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,713,"3,386",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,852","27,066",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,731,652","26,041,200",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"13,689","274,226",0,E
2021,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"88,959","1,386,676",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"2,507,854","24,074,895",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"805,482","3,724,498",0,E
2019,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"189,569","769,574",0,E
2019,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,680,"8,400",0,E
2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"73,058","932,181",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"300,661","3,884,912",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"526,113","6,692,166",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"101,670","921,903",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"52,768","421,066",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"69,014","756,913",0,E
2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"8,162","115,852",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"7,247","99,042",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"48,452","644,766",0,E
2020,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,628,564","23,325,972",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"6,900","51,779",0,E
2020,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,680,"6,937",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"8,736","99,147",0,E
2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"267,346","3,767,829",0,E
2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"2,925","48,890",0,E
2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"101,468","1,093,863",0,E
2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"10,207","223,950",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"32,931","464,628",0,E
2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"6,908","73,602",0,E
2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,567,"5,983",0,E
2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,200,"3,568",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"1,075","9,476",0,E
2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"11,700","259,740",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"1,564","8,997",0,E
2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"219,395","2,281,479",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"32,447","334,200",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,726,"8,800",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,479","8,604",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"360,978","5,067,925",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"9,797","89,424",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"11,810","79,780",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"52,560","805,846",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"1,327","16,351",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"116,750","512,778",0,E
2022,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,900,"19,988",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"1,045","13,517",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,364,"4,800",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"1,017","10,872",0,E
2022,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,909,577","31,707,263",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"184,808","2,853,740",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"40,434","729,015",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"540,562","8,420,599",0,E
2022,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"160,586","2,055,976",0,E
2022,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,420,"8,858",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,824,"11,004",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"26,536","330,366",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,273,"2,732",0,E
2022,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,490,"8,940",0,E
2023,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,089","17,520",0,E
2022,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,"221,184","1,041,483",0,E
2023,IMP,GROUNDFISH COD NSPF DRIED,ICELAND,500,"6,339",0,E
2023,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,762,"2,878",0,E
2022,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"1,206","14,925",0,E
2011,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"18,454","70,916",0,E
2014,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"19,850","234,816",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"34,712","444,962",0,E
2014,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"27,409","120,513",0,E
2014,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"911,499","8,207,192",0,E
2014,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"1,422,843","13,798,371",0,E
2014,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"5,259","43,715",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"3,366","21,073",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"49,108","419,122",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"2,147","23,331",0,E
2014,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"83,065","225,278",0,E
2015,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"203,797","2,314,356",0,E
2015,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"5,264","98,400",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"104,962","513,746",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"2,484","15,431",0,E
2014,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"17,817","165,797",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"615,627","2,193,921",0,E
2011,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE > 6.8KG,NORWAY,"7,088","269,630",0,E
2010,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"87,603","1,221,075",0,E
2010,IMP,GROUNDFISH COD ATLANTIC FILLET FROZEN,ICELAND,"1,324,395","9,134,192",0,E
2010,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"26,913","91,116",0,E
2010,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"113,023","1,442,713",0,E
2010,IMP,GROUNDFISH COD ATLANTIC FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"59,003","227,371",0,E
2013,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"160,142","561,096",0,E
2013,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"233,188","784,670",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"903,082","10,543,951",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"3,625","41,208",0,E
2013,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"3,810,321","12,244,240",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"8,382","45,336",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"23,788","168,462",0,E
2011,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"21,635","121,262",0,E
2013,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"222,874","2,737,240",0,E
2013,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"51,725","1,264,551",0,E
2013,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"4,636","56,910",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"933,660","2,902,593",0,E
2013,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"167,494","494,150",0,E
2011,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"3,110","30,000",0,E
2012,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"52,673","308,874",0,E
2012,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"119,749","224,400",0,E
2012,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"6,810","32,313",0,E
2012,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"2,809","15,447",0,E
2012,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,400,"3,408",0,E
2011,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"1,807,318","14,652,256",0,E
2012,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"56,025","1,133,314",0,E
2012,IMP,GROUNDFISH COD NSPF SALTED MOISTURE CONTENT NOT > 43%,NORWAY,"26,209","105,840",0,E
2013,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"5,785","30,360",0,E
2013,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"40,138","336,353",0,E
2013,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",NORWAY,"4,905","39,804",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FROZEN,ICELAND,272,"3,440",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"3,451","19,506",0,E
2015,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"277,618","3,203,417",0,E
2015,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"243,497","3,186,603",0,E
2015,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,698,"9,548",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"21,718","184,737",0,E
2016,IMP,GROUNDFISH COD NSPF MEAT FROZEN > 6.8KG,ICELAND,"9,425","20,151",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"222,724","1,423,811",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"268,881","3,332,419",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"24,201","265,274",0,E
2016,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"57,600","959,288",0,E
2016,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"211,873","2,767,032",0,E
2015,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,"1,440","19,100",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"50,489","521,672",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,489,"3,343",0,E
2014,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"26,346","51,837",0,E
2014,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,080","10,604",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"12,801","45,988",0,E
2015,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,364,"5,387",0,E
2016,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,535,"9,142",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,760,"9,196",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"5,760","46,963",0,E
2016,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"19,855","246,876",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"86,491","1,091,423",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"53,068","575,701",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"39,467","493,122",0,E
2016,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"1,570","23,928",0,E
2017,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"185,608","365,210",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"172,334","766,436",0,E
2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,807,"12,336",0,E
2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,678","27,620",0,E
2017,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"232,600","2,570,873",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"17,418","224,550",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,510,"3,647",0,E
2017,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"9,675","179,600",0,E
2017,IMP,GROUNDFISH COD NSPF FROZEN,ICELAND,960,"2,650",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,228,"2,550",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"14,370","147,664",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"80,725","753,047",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"31,620","364,910",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"14,545","96,654",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,135,037","16,596,515",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"62,246","751,979",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"2,252,460","29,751,159",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"7,339","90,737",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"133,247","1,490,678",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,"5,614","57,011",0,E
2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"263,688","2,749,250",0,E
2018,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,"6,878","117,471",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"13,274","108,655",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"497,034","3,437,827",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"23,492","200,808",0,E
2018,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"11,382","117,347",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"508,561","2,288,520",0,E
2018,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"14,345","209,508",0,E
2018,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"50,965","678,926",0,E
2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"19,350","353,138",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"1,391","13,031",0,E
2018,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,781,"9,960",0,E
2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"4,950","102,850",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"23,750","224,658",0,E
2021,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"63,661","696,944",0,E
2021,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"128,079","1,948,140",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"17,452","90,750",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"6,136,857","60,058,543",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"341,895","2,857,310",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"8,597","46,510",0,E
2019,IMP,GROUNDFISH COD NSPF SALTED MOISTURE CONTENT NOT > 43%,NORWAY,"37,664","189,993",0,E
